addrcode,ngsv_bin,ngsv_bowl,ngsv_bucket,ngsv_cup,ngsv_jar,ngsv_pottedplant,ngsv_tire,ngsv_vase,ngsv_total,n_bin,n_bowl,n_bucket,n_cup,n_jar,n_pottedplant,n_tire,n_vase,n_total,bin,bowl,bucket,cup,jar,pottedplant,tire,vase,total,a_bin,a_bowl,a_cup,a_bucket,a_jar,a_pottedplant,a_tire,a_vase,a_total,population,cases,normalized_cases,area,image_area,land_area,pop_density,predicted,error,norm_error
810103,0.2274019329,0.0568504832,3.9653212052,0.0497441728,0.1563388289,2.4232518476,0.4903354179,0.0142126208,7.3834565094,0.1886236369,0.0471559092,3.2891246684,0.0412614206,0.1296787504,2.0100206307,0.4067197171,0.0117889773,6.1243737106,32,8,558,7,22,341,69,2,1039,0.022103569,0.0055258923,0.0048351557,0.3854309851,0.0151962037,0.2355411575,0.0476608207,0.0013814731,0.7176752571,16965,184,108.4585912172,1447.73,140.72,1447.73,11.7183452716,75.1420231535,33.3165680637,0.1814621818
810105,0.0492853622,0,0.9364218827,0.0246426811,0.0739280434,0.394282898,0.394282898,0,1.8728437654,0.0190967249,0,0.3628377733,0.0095483625,0.0286450874,0.1527737993,0.1527737993,0,0.7256755466,2,0,38,1,3,16,16,0,76,0.0018489073,0,0.0009244536,0.0351292386,0.0027733609,0.0147912584,0.0147912584,0,0.0702584772,10473,135,128.9028931538,1081.72,40.58,1081.72,9.6818030544,97.5870365858,31.315856568,0.1382659997
810106,0.3431933322,0.0653701585,2.5004085635,0.0326850793,0.310508253,2.255270469,0.9478672986,0.0163425396,6.4716456937,0.3137137735,0.0597550045,2.2856289214,0.0298775022,0.2838362713,2.0615476546,0.866447565,0.0149387511,5.9157454437,21,4,153,2,19,138,58,1,396,0.0125750009,0.0023952383,0.0011976191,0.0916178637,0.0113773818,0.0826357202,0.0347309549,0.0005988096,0.2371285884,6694,115,171.7956378847,1669.98,61.19,1671.57,4.0084312387,103.7710537776,68.0245841071,0.2468534339
810111,0.3550295858,0.0295857988,2.0118343195,0.0591715976,0.1183431953,0.9171597633,0.798816568,0.0295857988,4.3195266272,0.1222618441,0.010188487,0.6928171167,0.020376974,0.040753948,0.3158430973,0.2750891493,0.010188487,1.4875191034,12,1,68,2,4,31,27,1,146,0.0085870693,0.0007155891,0.0014311782,0.0486600594,0.0028623564,0.0221832624,0.0193209059,0.0007155891,0.1044760099,9815,147,149.7707590423,1397.45,33.8,1397.45,7.0235071022,110.7918360273,38.978923015,0.1495952364
810115,0.3445305771,0.0215331611,3.6821705426,0.0430663221,0.2153316107,2.0887166236,0.8828596038,0.0215331611,7.2997416021,0.1143755808,0.0071484738,1.2223890199,0.0142969476,0.071484738,0.6934019587,0.2930874258,0.0071484738,2.4233326185,16,1,171,2,10,97,41,1,339,0.0246567321,0.0015410458,0.0030820915,0.2635188239,0.0154104575,0.1494814381,0.0631828759,0.0015410458,0.5224145105,13989,205,146.5437129173,648.91,46.44,648.91,21.5576890478,94.3407012052,52.2030117121,0.2167139452
810116,0.100286533,0.0143266476,1.1604584527,0.0429799427,0.0859598854,1.4326647564,0.329512894,0.0286532951,3.1948424069,0.0541837604,0.0077405372,0.6269835127,0.0232216116,0.0464432232,0.7740537193,0.1780323554,0.0154810744,1.7261397941,7,1,81,3,6,100,23,2,223,0.0188602991,0.0026943284,0.0080829853,0.2182406035,0.0161659706,0.2694328439,0.0619695541,0.0053886569,0.6008352418,12919,262,202.802074464,371.15,69.8,371.15,34.8080290987,100.8395451023,101.9625293616,0.3357989248
810117,0.2200778737,0.0338581344,1.9299136618,0.084645336,0.2877941425,2.6070763501,0.5586592179,0,5.7220247164,0.1274259949,0.0196039992,1.1174279553,0.049009998,0.1666339933,1.5095079396,0.3234659871,0,3.3130758675,13,2,114,5,17,154,33,0,338,0.0203071059,0.0031241701,0.0078104254,0.1780776981,0.0265554462,0.240561101,0.0515488073,0,0.527984754,10202,96,94.099196236,640.17,59.07,640.17,15.9363918959,64.2813964925,29.8177997435,0.1882667518
810118,0,0.487804878,7.8048780488,0,0.9756097561,7.8048780488,2.4390243902,0,19.512195122,0,0.0182282173,0.2916514765,0,0.0364564346,0.2916514765,0.0911410864,0,0.7291286912,0,1,16,0,2,16,5,0,40,0,0.0013692628,0,0.0219082046,0.0027385256,0.0219082046,0.0068463139,0,0.0547705116,5486,73,133.0659861466,730.32,2.05,730.32,7.51177566,104.5391612097,28.5268249368,0.1200597935
810201,0.7490064201,0,2.8431672271,0.0764292265,0.198715989,1.3145826964,0.4585753592,0.0152858453,5.6557627637,0.3875968992,0,1.4712861889,0.039550704,0.1028318304,0.6802721088,0.237304224,0.0079101408,2.9267520962,49,0,186,5,13,86,30,1,370,0.0458694126,0,0.0046805523,0.1741165458,0.012169436,0.0805054996,0.0280833138,0.0009361105,0.3463608706,12642,43,34.0136054422,1068.25,65.42,1068.25,11.8343084484,80.2949185059,46.2813130638,0.4048806814
810202,1.2954395241,0.0264375413,7.4818241904,0.1057501652,0.6080634501,4.0052875083,1.0575016523,0,14.5803040317,1.1175732695,0.0228076177,6.4545558216,0.091230471,0.5245752081,3.4553540883,0.9123047098,0,12.578401186,98,2,566,8,46,303,80,0,1103,0.0873315748,0.001782277,0.0071291081,0.5043844015,0.0409923719,0.2700149711,0.0712910815,0,0.982925786,8769,15,17.1057133082,1122.16,75.65,1122.16,7.8143936694,-15.1399937597,32.245707068,1
810203,0.711427301,0,3.7646361346,0.0741070105,0.4742848673,3.8535645472,0.8892841263,0.0148214021,9.7821253891,0.5180228793,0,2.7412044032,0.0539607166,0.3453485862,2.8059572631,0.6475285992,0.0107921433,7.122814591,48,0,254,5,32,260,60,1,660,0.0407899657,0,0.0042489548,0.2158469017,0.0271933104,0.2209456474,0.0509874571,0.000849791,0.5608620279,9266,19,20.5050723074,1176.76,67.47,1176.76,7.8741629559,28.168309694,7.6632373866,0.1574420571
810204,0.2558908199,0.0106621175,2.6761914916,0.0319863525,0.149269645,1.7592493869,0.7250239898,0,5.6082738032,0.2672010688,0.0111333779,2.7944778446,0.0334001336,0.1558672901,1.837007348,0.7570696949,0,5.856156758,24,1,251,3,14,165,68,0,526,0.0160833116,0.000670138,0.0020104139,0.1682046333,0.0093819317,0.1105727669,0.0455693827,0,0.3524925782,8982,39,43.4201736807,1492.23,93.79,1492.23,6.019179349,61.0124598153,17.5922861346,0.1684558317
810205,0.7052789057,0.0213720881,5.6208591579,0.0427441761,0.4488138491,2.3936738619,0.5984184655,0,9.8311605044,0.3504300733,0.0106190931,2.792821493,0.0212381863,0.2230009557,1.1893384305,0.2973346076,0,4.8847828395,33,1,263,2,21,112,28,0,460,0.0213427845,0.000646751,0.0012935021,0.1700955251,0.013581772,0.0724361172,0.0181090293,0,0.2975054812,9417,14,14.8667303812,1546.19,46.79,1546.19,6.0904546013,59.612660812,44.7459304308,0.6007827093
810206,0.5533596838,0,1.5415019763,0.0197628458,0.395256917,1.8972332016,0.4940711462,0,4.9011857708,0.4761904762,0,1.3265306122,0.0170068027,0.3401360544,1.6326530612,0.425170068,0,4.2176870748,28,0,78,1,20,96,25,0,248,0.0207405871,0,0.0007407353,0.0577773498,0.0148147051,0.0711105844,0.0185183813,0,0.1837023429,5880,8,13.6054421769,1350.01,50.6,1350.01,4.3555232924,51.9502417873,38.3447996104,0.5849195263
810303,0.214511041,0.0126182965,2.8769716088,0.0504731861,0.1009463722,1.1987381703,0.5173501577,0.0126182965,4.9842271293,0.2048192771,0.0120481928,2.7469879518,0.0481927711,0.0963855422,1.1445783133,0.4939759036,0.0120481928,4.7590361446,17,1,228,4,8,95,41,1,395,0.018680087,0.0010988286,0.0043953146,0.2505329319,0.0087906292,0.1043887216,0.0450519746,0.0010988286,0.4340373162,8300,64,77.1084337349,910.06,79.25,900.98,9.1202777839,82.3570639157,5.2486301808,0.0329138921
810304,0.3584229391,0.0238948626,10.1792114695,0.1672640382,0.238948626,2.3416965352,0.5973715651,0.0238948626,13.9307048984,0.2459016393,0.0163934426,6.9836065574,0.1147540984,0.1639344262,1.606557377,0.4098360656,0.0163934426,9.5573770492,15,1,426,7,10,98,25,1,583,0.023403857,0.0015602571,0.0109217999,0.6646695375,0.0156025713,0.1529051988,0.0390064283,0.0015602571,0.909629907,6100,24,39.3442622951,640.92,41.85,632.8,9.5175684953,35.6799132742,3.6643490209,0.0488422431
810305,0.3315649867,0.1547303271,5.5481874447,0.2210433245,0.1547303271,3.8019451813,0.6852343059,0,10.8974358974,0.2312316942,0.1079081239,3.8692770156,0.1541544628,0.1079081239,2.6514567597,0.4778788346,0,7.5998150146,15,7,251,10,7,172,31,0,493,0.0490244142,0.0228780599,0.0326829428,0.8203418636,0.0228780599,0.5621466157,0.1013171226,0,1.6112690787,6487,24,36.9970710652,305.97,45.24,305.97,21.2014249763,56.1716541847,19.1745831195,0.2058049315
810401,0.2669514148,0.0747463962,8.093966898,0.0961025093,0.2242391885,2.7656166578,1.1745862253,0,12.6962092899,0.1909854851,0.0534759358,5.7906799083,0.0687547746,0.1604278075,1.9786096257,0.8403361345,0,9.0832696715,25,7,758,9,21,259,110,0,1189,0.029779276,0.0083381973,0.0107205394,0.9029076485,0.0250145918,0.3085132994,0.1310288144,0,1.4163023669,13090,62,47.3644003056,839.51,93.65,839.51,15.5924289169,60.8425507449,13.4781504394,0.1245590076
810402,0.0693481276,0,1.5141007859,0.0346740638,0.2889505317,1.2944983819,0.5663430421,0.0115580213,3.7794729542,0.0925497455,0,2.0206694432,0.0462748727,0.3856239395,1.7275952491,0.7558229215,0.0154249576,5.0439611291,6,0,131,3,25,112,49,1,327,0.0034451673,0,0.0017225836,0.0752194859,0.0143548637,0.0643097894,0.0281355329,0.0005741945,0.1877616174,6483,52,80.2097794231,1741.57,86.52,1741.57,3.7225032586,70.3422166886,9.8675627345,0.0655425567
810403,0.6722813239,0.0443262411,2.1202718676,0.0443262411,0.2290189125,1.9503546099,0.7092198582,0.0073877069,5.7771867612,0.4580460059,0.0302008356,1.4446066341,0.0302008356,0.1560376504,1.3288367645,0.4832133689,0.0050334726,3.9361755675,91,6,287,6,31,264,96,1,782,0.0492874978,0.0032497251,0.0032497251,0.1554451853,0.0167902465,0.1429879056,0.051995602,0.0005416209,0.4235475083,19867,122,61.4083656314,1846.31,135.36,1846.31,10.7603815177,87.2401776073,25.8318119759,0.1737777674
810404,1.1132623427,0.0363020329,7.7807357212,0.2057115198,0.1089060987,3.242981607,0.9317521781,0.0242013553,13.4438528558,0.8540660973,0.0278499814,5.9691793539,0.1578165615,0.0835499443,2.4879316747,0.7148161901,0.0185666543,10.3137764575,92,3,643,17,9,268,77,2,1111,0.054683135,0.0017831457,0.0101044923,0.3821875632,0.0053494371,0.1592943498,0.0457674065,0.0011887638,0.6603582934,10772,51,47.3449684367,1682.42,82.64,1682.42,6.4026818511,30.4085226861,16.9364457505,0.217822319
810405,0.1828362473,0.0457090618,3.3253342475,0.0457090618,0.2742543709,2.3882984802,1.3484173237,0.0114272655,7.6219860587,0.1656657693,0.0414164423,3.0130461793,0.0414164423,0.248498654,2.1640091116,1.2217850487,0.0103541106,6.9061917581,16,4,291,4,24,209,118,1,667,0.0138242079,0.003456052,0.003456052,0.2514277815,0.0207363119,0.1805787159,0.1019535334,0.000864013,0.5762966675,9658,89,92.1515841789,1157.39,87.51,1157.39,8.3446375033,93.9644389467,1.8128547678,0.0097404551
810406,0.6350886478,0.0396930405,5.4511775602,0.0396930405,0.2249272294,1.7729558084,0.7277057423,0.026462027,8.9177030961,0.4514672686,0.0282167043,3.8750940557,0.0282167043,0.1598946576,1.2603461249,0.5173062453,0.0188111362,6.3393528969,48,3,412,3,17,134,55,2,674,0.0304367676,0.001902298,0.001902298,0.261248922,0.0107796885,0.0849693096,0.0348754629,0.0012681987,0.4273829453,10632,44,41.3844996238,1577.04,75.58,1577.04,6.7417440268,92.1106610116,50.7261613879,0.3799850208
810407,0.4553368153,0.0401767778,4.7006830052,0.0267845185,0.1071380742,1.7276014464,0.830320075,0,7.8880407125,0.540025413,0.0476493011,5.5749682338,0.0317662008,0.127064803,2.0489199492,0.9847522236,0,9.3551461245,34,3,351,2,8,129,62,0,589,0.0252470873,0.0022276842,0.0014851228,0.2606390483,0.0059404911,0.0957904195,0.0460388063,0,0.4373686595,6296,37,58.7674714104,1346.69,74.67,1346.69,4.6751665194,69.3906293627,10.6231579523,0.0828910376
810501,1.9876891511,0.0769428058,7.3736855604,0.1282380097,0.4231854322,5.6296486279,1.3849705053,0.0256476019,17.0300076943,1.4738043168,0.0570504897,5.4673385947,0.0950841495,0.3137776933,4.1741941618,1.0269088143,0.0190168299,12.6271750499,155,6,575,10,33,439,108,2,1328,0.1945354368,0.007530404,0.0125506733,0.7216637173,0.041417222,0.5509745598,0.1355472721,0.0025101347,1.66672942,10517,23,21.8693543786,796.77,77.98,796.77,13.1995431555,23.0385923192,1.1692379406,0.026036326
810503,0.4226096144,0.0132065504,4.0544109878,0.1320655045,0.118858954,1.3734812467,0.5018489171,0.0132065504,6.6296883254,0.6467259499,0.0202101859,6.2045270816,0.2021018593,0.1818916734,2.1018593371,0.7679870655,0.0202101859,10.1455133387,32,1,307,10,9,104,38,1,502,0.0459968377,0.0014374012,0.0143740118,0.4412821619,0.0129366106,0.1494897226,0.0546212448,0.0014374012,0.7215753917,4948,20,40.4203718674,695.7,75.72,695.7,7.1122610321,26.545975331,13.8743965364,0.2071846101
810504,1.0198604402,0.040257649,5.2871712292,0.0536768653,0.3488996243,2.5496511004,1.4090177134,0.0134192163,10.7219538379,1.0911701364,0.0430725054,5.6568557071,0.0574300072,0.3732950467,2.727925341,1.5075376884,0.0143575018,11.471643934,76,3,394,4,26,190,105,1,799,0.0783925403,0.0030944424,0.0041259232,0.4064034328,0.0268185006,0.1959813508,0.1083054834,0.0010314808,0.8241531543,6965,44,63.1730078966,969.48,74.52,969.48,7.184263729,69.3900828324,6.2170749358,0.046898989
810505,2.119205298,0.0993377483,12.119205298,0.1655629139,0.8609271523,4.9006622517,1.1589403974,0.0331125828,21.4569536424,0.9899458623,0.0464037123,5.6612529002,0.0773395205,0.4021655066,2.2892498067,0.5413766435,0.0154679041,10.0232018561,64,3,366,5,26,148,35,1,648,0.0635406015,0.0029784657,0.0049641095,0.3633728146,0.0258133693,0.1469376409,0.0347487664,0.0009928219,0.6433485897,6465,62,95.9010054138,1007.23,30.2,1007.23,6.4185935685,43.2749182007,52.626087213,0.3781263731
810506,1.4835824152,0.0109086942,4.0034907822,0.1309043308,0.3927129923,2.5744518381,1.1235955056,0.0218173885,9.7414639468,1.8240343348,0.0134120172,4.9222103004,0.160944206,0.482832618,3.1652360515,1.3814377682,0.0268240343,11.9769313305,136,1,367,12,36,236,103,2,893,0.2076209086,0.0015266243,0.0183194919,0.5602711285,0.0549584758,0.3602833415,0.1572423058,0.0030532487,1.3632755252,7456,26,34.8712446352,655.04,91.67,655.04,11.3825109917,26.7231105692,8.148134066,0.132287026
810507,1.1438375751,0.0285959394,3.6173863311,0.0428939091,0.228767515,2.0875035745,0.7863883329,0,7.935373177,1.8390804598,0.0459770115,5.816091954,0.0689655172,0.367816092,3.3563218391,1.2643678161,0,12.7586206897,80,2,253,3,16,146,55,0,555,0.1228878648,0.0030721966,0.0046082949,0.3886328725,0.024577573,0.2242703533,0.0844854071,0,0.8525345622,4350,16,36.7816091954,651,69.94,651,6.6820276498,22.927154617,13.8544545784,0.2320338539
810508,1.1059907834,0.0230414747,4.930875576,0.0460829493,0.4147465438,3.2949308756,0.8294930876,0,10.6451612903,1.2266802964,0.0255558395,5.468949655,0.051111679,0.4600051112,3.6544850498,0.9200102223,0,11.8067978533,48,1,214,2,18,143,36,0,462,0.0614840718,0.0012809182,0.0025618363,0.2741164867,0.0230565269,0.1831712972,0.0461130538,0,0.5917841909,3913,12,30.6670074112,780.69,43.4,780.69,5.0122327684,-2.6722322293,33.3392396405,1
810509,0.3295496155,0.0366166239,4.0827535701,0.018308312,0.1830831197,1.5562065178,1.1168070304,0,7.3233247895,0.3561535417,0.0395726157,4.4123466561,0.0197863079,0.1978630787,1.6818361694,1.2069647804,0,7.91452315,18,2,223,1,10,85,61,0,400,0.043517153,0.0048352392,0.0024176196,0.5391291734,0.0241761961,0.205497667,0.1474747963,0,0.9670478447,5054,27,53.4230312624,413.63,54.62,413.63,12.2186495177,89.4643401646,36.0413089022,0.2522357892
810601,0.6344861906,0.0311022642,3.7633739736,0.0497636228,0.2736999254,2.3513311769,0.454093058,0.0248818114,7.5827320229,0.5473864978,0.0268326715,3.2467532468,0.0429322743,0.2361275089,2.0285499624,0.3917570033,0.0214661372,6.5418053021,102,5,605,8,44,378,73,4,1219,0.047199715,0.0023137115,0.0037019384,0.2799590936,0.0203606614,0.1749165907,0.0337801882,0.0018509692,0.5640828679,18634,31,16.6362563057,2161.03,160.76,2161.03,8.6227400823,68.4915644657,51.85530816,0.6091464305
810602,0.5722029815,0.0301159464,4.0656527631,0.0150579732,0.5270290619,2.0930582744,0.3613913567,0,7.6645083572,0.5888733922,0.0309933364,4.1841004184,0.0154966682,0.5423833876,2.1540368821,0.3719200372,0,7.8878041221,38,2,270,1,35,139,24,0,509,0.0375290109,0.0019752111,0.0009876056,0.2666534986,0.0345661943,0.1372771715,0.0237025332,0,0.5026912251,6453,6,9.2980009298,1012.55,66.41,1012.55,6.3730186164,32.1493660186,22.8513650888,0.5513345424
810603,0.1414227125,0.0282845425,4.9073681233,0.0848536275,0.169707255,2.1354829586,0.7071135624,0.0141422712,8.188375053,0.1312680494,0.0262536099,4.5550013127,0.0787608296,0.1575216592,1.9821475453,0.6563402468,0.0131268049,7.6004200578,10,2,347,6,12,151,50,1,579,0.0103530386,0.0020706077,0.0062118232,0.35925044,0.0124236463,0.1563308831,0.0517651931,0.0010353039,0.5994409359,7618,28,36.7550538199,965.9,70.71,965.9,7.8869448183,59.1355336079,22.380479788,0.2333960026
810604,1.001496489,0.0115114539,1.8418326235,0.0575572695,0.4029008864,2.0145044319,0.3568550708,0.0230229078,5.7096811327,1.481355355,0.017027073,2.7243316874,0.0851353652,0.5959475566,2.9797377831,0.5278392644,0.0340541461,8.4454282309,87,1,160,5,35,175,31,2,496,0.1255646802,0.0014432722,0.0072163609,0.2309235499,0.0505145265,0.2525726327,0.0447414378,0.0028865444,0.7158630046,5873,15,25.5406095692,692.87,86.87,692.87,8.4763375525,36.7784293144,11.2378197452,0.1803272314
810701,2.2864321608,0.0502512563,8.2663316583,0.0502512563,0.3768844221,4.5728643216,1.3819095477,0.0251256281,17.0100502513,0.9791263181,0.0215192597,3.5399182268,0.0215192597,0.161394448,1.9582526361,0.5917796428,0.0107596299,7.2842694211,91,2,329,2,15,182,55,1,677,0.1341055455,0.0029473746,0.0029473746,0.484843126,0.0221053097,0.268211091,0.0810528022,0.0014736873,0.9976863109,9294,28,30.1269636325,678.57,39.8,678.57,13.6964498873,65.0398694312,34.9129057987,0.3668600149
810702,0.3179650238,0.019872814,1.0135135135,0,0.1589825119,2.066772655,0.4173290938,0.019872814,4.0143084261,0.2638957612,0.0164934851,0.8411677387,0,0.1319478806,1.7153224476,0.3463631865,0.0164934851,3.3316839848,16,1,51,0,8,104,21,1,202,0.0310776163,0.001942351,0,0.0990599021,0.0155388082,0.2020045063,0.0407893715,0.001942351,0.3923549064,6063,29,47.8311067128,514.84,50.32,514.84,11.7764742444,90.0287899059,42.197683193,0.3060910695
810703,2.5288211231,0.0371885459,9.9665303087,0.1115656378,0.4462625511,4.6113796951,1.7106731127,0,19.4124209743,1.3706913929,0.0201572264,5.402136666,0.0604716791,0.2418867164,2.4994960693,0.9272324128,0,10.5220721629,68,1,268,3,12,124,46,0,522,0.0990502826,0.0014566218,0.0043698654,0.3903746431,0.0174794616,0.1806211035,0.0670046029,0,0.760356581,4961,28,56.4402338238,686.52,26.89,686.52,7.2263007633,27.4972499348,28.942983889,0.3448159582
810704,0.4114549045,0.1481237656,7.7847267939,0.1152073733,0.5266622778,5.6287030941,1.2508229098,0.0329163924,15.8986175115,0.6436663234,0.2317198764,12.1781668383,0.1802265705,0.8238928939,8.8053553038,1.9567456231,0.0514933059,24.8712667353,25,9,473,7,32,342,76,2,966,0.0363039658,0.0130694277,0.0101651104,0.6868710338,0.0464690763,0.4966382528,0.1103640562,0.0029043173,1.4027852403,3884,9,23.1719876416,688.63,60.76,688.63,5.6401841337,13.8992132786,9.272774363,0.2501341778
810801,1.5996180017,0.1313119255,9.8483944133,0.2984361943,0.370060881,5.2882893637,1.5518682106,0.0238748955,19.1118538856,0.9171800137,0.0752908966,5.6468172485,0.1711156742,0.212183436,3.0321697467,0.8898015058,0.0136892539,10.9582477755,134,11,825,25,31,443,130,2,1601,0.3145539906,0.0258215962,0.058685446,1.9366197183,0.0727699531,1.0399061033,0.3051643192,0.0046948357,3.7582159624,14610,48,32.8542094456,426,83.77,426,34.2957746479,39.132709066,6.2784996205,0.0872172299
810803,0.960640427,0.0533689126,7.9919946631,0.1067378252,0.266844563,2.3882588392,0.6804536358,0.0133422282,12.4616410941,0.7755277897,0.0430848772,6.4519603619,0.0861697544,0.215424386,1.9280482551,0.5493321844,0.0107712193,10.0603188281,72,4,599,8,20,179,51,1,934,0.0732600733,0.0040700041,0.0081400081,0.6094831095,0.0203500204,0.1821326821,0.0518925519,0.001017501,0.9503459503,9284,27,29.0822921155,982.8,74.95,971.2,9.4464794465,45.9997446448,16.9174525293,0.2253195739
810804,2.2680412371,0.235640648,15.7879234168,0.176730486,0.471281296,6.5684830633,1.5611192931,0,27.0692194404,1.3337952538,0.1385761303,9.2846007275,0.1039320977,0.2771522605,3.862809631,0.918066863,0,15.9189329638,77,8,536,6,16,223,53,0,919,0.3037595171,0.0315594304,0.0236695728,2.1144818336,0.0631188607,0.8797191211,0.2090812261,0,3.6253895617,5773,12,20.7864195392,253.49,33.95,253.49,22.774073928,29.5020240735,8.7156045343,0.1733122743
810805,0.2140754616,0.0133797164,8.563018464,0.0133797164,0.0401391491,2.2611720632,0.7492641156,0,11.8544286861,0.2482544608,0.0155159038,9.9301784329,0.0155159038,0.0465477114,2.6221877424,0.8688906129,0,13.747090768,16,1,640,1,3,169,56,0,886,0.0256012289,0.0016000768,0.0016000768,1.0240491544,0.0048002304,0.2704129798,0.089604301,0,1.4176680481,6445,15,23.2738557021,624.97,74.74,624.97,10.3124949998,16.4914383889,6.7824173132,0.170561226
810806,0.2011622709,0.0223513634,3.509164059,0.0894054537,0.156459544,1.6092981672,0.2235136343,0,5.8113544926,0.1496757026,0.0166306336,2.6110094795,0.0665225345,0.1164144354,1.1974056212,0.1663063363,0,4.3239647431,9,1,157,4,7,72,10,0,260,0.0432629909,0.004806999,0.019227996,0.7546988415,0.0336489929,0.3461039273,0.0480699899,0,1.2498197375,6013,7,11.641443539,208.03,44.74,208.03,28.9044849301,54.033658648,42.392215109,0.6454838089
810807,0.4397726054,0.0321784833,9.5570095463,0.0750831277,0.0536308055,2.4670170546,0.8902713719,0,13.5149629947,0.5242966752,0.0383631714,11.3938618926,0.0895140665,0.0639386189,2.9411764706,1.0613810742,0,16.1125319693,41,3,891,7,5,230,83,0,1260,0.0715532286,0.0052356021,0.0122164049,1.554973822,0.0087260035,0.4013961606,0.1448516579,0,2.1989528796,7820,15,19.1815856777,573,93.23,573,13.647469459,2.9913406708,16.190245007,0.7301807958
810808,0.4684389273,0.0351329195,3.1502517859,0.128820705,0.1405316782,2.5412811805,0.9368778545,0.0234219464,7.4247569973,0.5393743258,0.0404530744,3.6272923409,0.1483279396,0.1618122977,2.9261057174,1.0787486516,0.0269687163,8.5490830636,40,3,269,11,12,217,80,2,634,0.0370902684,0.0027817701,0.0101998238,0.2494320553,0.0111270805,0.2012147063,0.0741805369,0.0018545134,0.5878807548,7416,14,18.8781014024,1078.45,85.39,1078.45,6.8765357689,64.0791242956,45.2010228932,0.5448714384
